"","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter","Indiv"
"grm4._361",-0.197414242712573,-0.120447565089131,0.0350330575011148,-0.0270034076266782,0.0463588151291852,"SL18-OD-6-MG1"
"grm4._362",0.548666047992504,0.0741596874660239,0.0813280286754282,0.0172537123911368,-0.021062288984921,"SA18-CB-1-MG13"
"grm4._363",-0.13243743451628,0.0363021951650601,-0.063184830225149,-0.125106337457746,-0.048084576746386,"SL18-OI-4-MG3"
"grm4._364",0.0322123776701664,-0.133827494795395,0.0464421552647835,-0.260230747126327,-0.0588407665805477,"SL18-NL-5-MG2"
"grm4._365",0.116744237751798,0.375134687194606,0.0289579645764009,-0.117094910037022,-0.0321021062232201,"SL18-NC-9-MG2"
"grm4._366",-0.020521833695786,0.182838466534659,-0.0126708506615265,-0.370957547219076,-0.0592465905467989,"SL18-OI-11-MG4"
"grm4._367",0.0716622561118836,0.138878410225965,0.0161462052325554,-0.0171919219657872,0.0215448055704028,"SL18-NC-2-MG1"
"grm4._368",0.0264379088750104,-0.00473611031604823,-0.00899767165801787,0.107954013781941,0.0442663132648834,"SL18-JS-11-MG3"
"grm4._369",-0.248158958158022,-0.202080161860522,-0.0448870158199378,-0.283399758431742,-0.127146878171017,"SL18-JS-9-MG2"
"grm4._370",0.211694340748175,0.00310852074467195,0.0499131467096447,0.100762938809902,0.0896166776965741,"SL18-JS-19-MG1"
"grm4._371",-0.0892329761015981,-0.0714272774771086,-0.00604951441079713,-0.00584570553502789,0.00638416705398304,"SL18-OD-3-MG1"
"grm4._372",0.329762954985843,0.088832441301243,0.0205203752212832,0.0219599448282076,-0.0748641404138048,"SA18-CB-3-MG1"
"grm4._373",-0.165441564720749,-0.066532597395972,0.0438352898849047,0.00799915811151149,0.0761366061601083,"SL18-OD-6-MG3"
"grm4._374",0.005754743561762,-0.180308258743557,-0.0157293875282376,0.0419386310355972,-0.0906298360525193,"SA18-CB-3-MG2"
"grm4._375",0.122879478877219,0.324478428455047,0.0286161443490286,-0.0644151231905907,0.0454643547970156,"SL18-NC-12-MG1"
"grm4._376",-0.163962936119669,-0.183961982184994,-0.0462795445554948,-0.367648053433958,-0.238445288946324,"SL18-JS-11-MG2"
"grm4._377",0.0710557540230344,-0.0188051921602758,0.0369631744056715,-0.00727880412064898,0.0548980567963411,"SL18-CC-6-MG2"
"grm4._378",-0.0205051844841711,0.0623835282814649,-0.0872361295212495,-0.11975318795293,-0.0298181862360676,"SL18-OI-17-MG1"
"grm4._379",-0.0877793251206327,-0.0855264344088855,0.0253106444222169,0.0747208389678094,0.0982852902110622,"SL18-CC-7-MG1"
"grm4._380",-0.0890451388784409,-0.0290316137444005,0.0210934238182874,-0.264849893257076,-0.021440786016153,"SL18-JS-6-MG1"
"grm4._381",-0.181380318922636,0.0466132223473672,-0.0120956542067251,0.253918602566465,0.138666618673221,"SL18-LD-13-MG3"
"grm4._382",0.0964455808935406,0.11672427332185,-0.0235753888102288,-0.043320233056973,-0.0215217400670691,"SL18-OI-16-MG2"
"grm4._383",-0.0474148637342486,0.00675335954549402,-0.00107518962468162,0.195750805158476,0.105124646268761,"SL18-LL-9-MG4"
"grm4._384",0.0174081201686929,0.206299939158306,-0.00658007213727313,-0.221507789380937,-0.0256563545180773,"SL18-NL-7-MG2"
"grm4._385",-0.125914595195901,-0.185849976505508,-0.00846518161274764,-0.219193904051473,-0.110412642401966,"SL18-NC-11-MG2"
"grm4._386",-0.0921818150862567,0.326403982584621,-0.0480953127617271,0.191507798940746,0.0236515231932865,"SL18-LD-1-MG1"
"grm4._387",0.0673633925207343,0.279608628674421,0.0163816277207772,-0.128658915594576,0.0760504323377878,"SL18-OI-11-FG1"
"grm4._388",0.101759169970124,0.315750352237302,-0.189334456951799,-0.285723225601947,-0.0138076803523306,"SL18-OI-17-FG2"
"grm4._389",0.0423577868951744,0.20943599157769,-0.0483319744861429,-0.380938222332413,-0.0678218747883126,"SL18-OI-18-FG3"
"grm4._390",0.0707542119147295,0.107397919701983,-0.0527698564935421,-0.299276797961046,-0.116049609775309,"SL18-OI-18-FG5"
"grm4._391",0.116118929032522,0.148733686026585,-0.0823679756469156,-0.307221565970646,-0.0608463599982109,"SL18-OI-18-FG6"
"grm4._392",-0.0360191548794713,0.0505986476797257,0.00603515534561407,-0.251496464524645,-0.0380281552481172,"SL18-OI-7-FG3"
"grm4._393",0.110090170642504,0.030623803057269,0.0320680930500675,0.362136485752241,0.174050001119496,"SL18-SF-17-FG1"
"grm4._394",-0.0273729934886519,-0.0437010730584396,-0.00514742881972491,0.49388701919426,0.185234870103593,"SL18-SF-17-FG3"
"grm4._395",-0.285749458258861,-0.796316130992528,-0.033972956900847,-0.588918920158027,-0.431207849894629,"SA18-CB-10-FG2"
"grm4._396",-0.161185519693885,-0.0258104030164482,-0.0653588715608655,0.215883634348712,-0.0289396339967728,"SL18-LD-1-FG3"
"grm4._397",0.121593845943836,-0.0506899474350873,0.000745237037799436,0.521240718142312,0.160646477348599,"SL18-LD-4-FG1"
"grm4._398",-0.0647017648163092,0.0922872279039893,0.0332777606142805,-0.00679715695084246,-0.0295609524203841,"SL18-LD-4-FG2"
"grm4._399",-0.127624001681832,0.414848641961228,-0.00903079098058944,-0.437059059927657,-0.071421794931897,"SL18-LD-5-FG1"
"grm4._400",-0.264245293664954,-0.269631354451817,-0.0368941506583936,-0.456460959939384,-0.378834804628377,"SL18-NL-10-FG3"
"grm4._401",-0.288599027148378,-0.220569929485663,0.0176477768814743,0.229655944894979,-0.0154522507927483,"SL18-NL-3-FG2"
"grm4._402",-0.265557410157532,0.0744210388997291,-0.0798935319713833,-0.358754562626126,-0.193437686361769,"SL18-OI-5-FG5"
"grm4._403",0.0396379407718935,0.14889214184525,-0.00304221649863371,-0.0346135490029977,-0.000977560779795651,"SL18-NC-11-FG1"
"grm4._404",0.159405027244835,0.0384978964283977,0.013074074274551,0.109490818889398,0.0973354359237247,"SL18-CC-11-FG3"
"grm4._405",-0.0692100582027497,-0.0928291812513578,-0.012765045963441,-0.205827784332821,-0.0720793925524902,"SL18-CC-1-FG3"
"grm4._406",-0.0310446393148983,-0.0465325609712059,0.0264010250762202,-0.0703656780844634,0.0187943092338548,"SL18-OD-5-FG3"
"grm4._407",-0.330346772208101,0.00960775160363151,-0.0748528767849007,-0.172877160312927,-0.0770346912430629,"SL18-LL-9-FG6"
"grm4._408",0.271438773024855,0.0974582437600696,-0.0341612975432395,0.177025380543434,-0.0156012659670167,"SL18-OI-15-FG2"
"grm4._409",0.343124060960984,-0.0406796211126706,0.007317449430671,-0.382618783352381,-0.185747295787086,"SA18-CB-5-FG4"
"grm4._410",0.198462702822029,0.341062694922133,0.0103543351090379,0.290345853637558,0.195373312246764,"SL18-OI-4-FG2"
"grm4._411",0.119584466134536,0.056148878753216,0.0455458473369501,0.157376150376239,0.113782962986293,"SL18-CC-8-FG2"
"grm4._412",0.123769371806044,0.186032550250758,-0.0113650011303813,0.268455746402767,0.0974505461617563,"SL18-OI-6-FG3"
"grm4._413",-0.00392973229464389,0.0318389170398214,-0.00921671434270425,0.0813395059384655,0.0492914846048079,"SL18-CC-9-FG3"
"grm4._414",0.0581498011460828,0.1582187031963,-0.00467020069727355,-0.0878010218475346,-0.0422772913458688,"SL18-NC-9-FG2"
"grm4._415",-0.0787918998602232,0.0971576116729317,-0.0364285352255929,0.0966405782007424,0.0265612102703396,"SL18-LD-9-FG4"
"grm4._416",0.225963210134288,0.278157516334239,0.0435523728141157,0.0890317225315108,0.118593669337755,"SL18-OI-9-FG4"
"grm4._417",0.0583721951589966,0.0465200506489056,0.0333990792701752,0.0212891125085752,0.113619141973133,"SL18-CC-6-FG2"
"grm4._418",-0.107159802975704,-0.16153455162681,-0.0246885018147112,-0.286696404611364,-0.137793515466289,"SL18-NC-1-FG1"
"grm4._419",0.325766447190666,0.0615034228148061,0.0239823092477105,-0.145063982047289,-0.0470602665784218,"SA18-CB-5-FG6"
"grm4._420",-0.117906858003898,-0.353367640283386,-0.0577500083640366,-0.192284701445524,-0.165058869552556,"SL18-CC-6-FG1"
"grm4._421",0.00250943246335342,-0.0376272874970609,-0.0014065932435488,-0.0807351368542563,-0.0503138602960703,"SL18-JS-5-FG2"
"grm4._422",0.074647043060814,0.192957919203879,0.0210003571789752,-0.0224593544995081,0.0145049672620169,"SL18-CC-10-FG4"
"grm4._423",-0.170896802368385,-0.206107406710836,-0.0472165864632129,-0.297393184405879,-0.179228552037913,"SL18-NC-5-FG3"
"grm4._424",-0.167883612839792,-0.3174861318997,-0.00681727254665678,-0.0388290885298558,-0.0689099325982172,"SL18-OI-16-FG2"
"grm4._425",0.0677155655384167,0.285024652882131,-0.0377748786651788,0.226119515488037,0.137191200394146,"SL18-SF-13-MG2"
"grm4._426",-0.105195770863755,0.0973669431100523,-0.0441974198437168,0.662598201579945,0.282975597026352,"SL18-LD-10-MG1"
"grm4._427",-0.132420590398097,0.311298248892856,-0.0868287233302763,0.186307617981471,0.0780989375168457,"SL18-LL-9-MG1"
"grm4._428",0.0565472332228925,0.506803855546631,-0.119549999498943,0.189275884519794,0.0900775438076011,"SL18-LD-1-MG2"
"grm4._429",-0.359954256796131,0.059056912273029,-0.0613903470288287,0.0833342521450422,-0.00567455846284079,"SL18-LD-5-MG1"
"grm4._430",-0.411064878271158,-0.220995441626092,-0.0768706410534179,0.254118231223288,-0.0117468176630727,"SL18-LL-9-MG2"
"grm4._431",-0.102597942041698,0.112400018698482,0.0539104511962612,0.000102478330430834,0.076351011490561,"SL18-NL-9-MG2"
"grm4._432",-0.0546094157427914,0.107274488058202,0.0251028564935163,-0.16128147955368,-0.0204061732907273,"SL18-JS-16-MG1"
"grm4._433",0.0290005423569483,0.0656410280250236,-0.00675891966413153,0.0157772338503709,0.0126950976823655,"SL18-CC-8-MG2"
"grm4._434",0.0309362987101907,0.0718464181173898,0.00233410724199339,-0.097971205189162,0.00180287298484509,"SL18-OI-9-MG2"
"grm4._435",0.0691611867394548,0.248525084814732,0.00519036214171473,0.237406876527793,0.177658544397701,"SL18-LD-2-MG4"
"grm4._436",0.138779318261763,0.0945299015587091,0.0224162819187869,-0.0360570469445908,-0.0663875587524621,"SL18-NC-9-MG1"
"grm4._437",-0.385142783953735,-0.353668301880507,-0.0829437227283227,-0.479604191585214,-0.237462947061863,"SL18-NC-5-MG1"
"grm4._438",-0.193627971686295,-0.123938793432609,-0.0263202782096614,-0.187924883212525,-0.173373790552913,"SL18-OI-16-MG3"
"grm4._439",0.176285851783586,0.250424026954829,0.00188034381306032,0.221641014625198,0.124766388077368,"SL18-OI-15-MG3"
"grm4._440",-0.079585414830376,0.136881102549761,0.0391614327945465,0.173634948236447,0.108813724274428,"SL18-NC-2-MG3"
"grm4._441",0.146117370857792,0.0593567169631891,0.0323365111283878,0.309891744508706,0.117872730907778,"SL18-CC-11-MG5"
"grm4._442",-0.142110889204448,-0.0378604615406901,-0.0332330361980629,-0.228692824450965,-0.096698724652185,"SL18-JS-9-MG3"
"grm4._443",0.0440003313772091,0.155827320266745,0.00872708053514592,-0.00188679580051948,0.0120779094220237,"SL18-NC-10-MG2"
"grm4._444",-0.0239133308474796,0.346892869571825,0.00119771627404414,-0.150355190997854,0.00227570087420909,"SL18-OI-11-MG3"
"grm4._445",0.0506267425224278,0.24949323157045,-0.00798362386744784,-0.320694696256754,-0.0306827639293348,"SL18-OI-18-MG3"
"grm4._446",0.0288938185369023,0.0430416476596176,0.0180011056360878,0.265014914783549,0.053554792840436,"SL18-NC-15-MG3"
"grm4._447",-0.23803092747211,-0.216811217572543,-0.0963254046121017,-0.391004844323021,-0.215099097685432,"SL18-NC-5-MG3"
"grm4._448",-0.0368414344038937,0.0921383640095825,-0.00859986913339595,-0.21808969416541,-0.0812321530086124,"SL18-NC-12-MG3"
"grm4._449",-0.147719407427398,-0.216571630393871,-0.0431640582499314,-0.316087828635094,-0.124408110628497,"SL18-CC-1-MG2"
"grm4._450",-0.0300059508167249,-0.209631294920453,0.00105223583163122,0.14581507231922,0.0819165825643707,"SL18-CC-2-MG5"
"grm4._451",0.130066599230023,0.0212223360312915,0.0300520309460978,0.135935374282018,0.122406410590374,"SL18-OI-7-MG3"
"grm4._452",-0.226568148312158,-0.39466507224992,-0.0629058076525685,-0.286022007417251,-0.173706955127336,"SL18-NC-8-MG2"
"grm4._453",-0.0649934348608313,0.0404855584468322,-0.0320340271120998,-0.117706152360453,-0.101462141705745,"SL18-OI-5-MG3"
"grm4._454",0.0577579023335718,0.229717236042228,0.0280310561859729,0.0184237691055982,0.037242500542963,"SL18-NC-2-MG2"
"grm4._455",0.0714399206608454,0.0206238347808854,0.00196198277979209,0.0796354852076819,0.0296615046385303,"SL18-FW-2-MG2"
"grm4._456",0.0510240469545752,0.0156320883774932,0.00198979015516993,0.0197770318414408,0.0167680091629115,"SL18-PI-1-MG1"
"grm4._457",0.0607865005853542,0.0155095394487465,0.00250945100819521,0.0597624862809871,0.033750814185361,"SL18-PI-1-MG2"
"grm4._458",0.0491728217360939,0.0116097750841463,0.000631168044509194,0.0866834811064099,0.0350212004963302,"SL18-PI-1-MG4"
"grm4._459",0.00161831480805644,-0.0365940990509964,0.00823151437100077,-0.159535416787039,-0.0155814656414345,"SL18-CC-6-MG11"
"grm4._460",-0.219578538714743,-0.227610296154301,-0.0174705421141002,-0.286342894078544,-0.114984929674233,"SL18-NL-3-MG1"
"grm4._461",0.107618266387057,0.00834813719807933,0.0100330016975888,0.0638469127310072,0.0312953991394228,"SL18-TI-1-MG2"
"grm4._462",0.0376995730354859,-0.0011559755457725,-0.00306638946425486,0.051746623116617,0.0185199918470232,"SL18-TI-2-MG3"
"grm4._463",0.0745958415299492,0.0138582729849957,-0.00822460852031899,0.0541777921858902,0.0145225985001832,"SL18-TI-3-MG11"
"grm4._464",0.0912014310095814,0.017322627090724,0.00349844355002316,0.115222721642504,0.0421079826711098,"SL18-TI-4-MG1"
"grm4._465",0.0727795475179562,0.018434648776745,0.00754788395809277,0.0461944581693701,0.0285220324406561,"SL18-TI-4-MG3"
"grm4._466",0.0230773404006549,-0.0179050891978569,0.00450626470182997,0.0764543244615031,0.0311360365450504,"SL18-BL-10-MG2"
"grm4._467",0.0589784731453999,0.0159432970286526,0.0071164103076609,0.0802684610242207,0.0344380145526913,"SL18-BL-11-MG4"
"grm4._468",0.0571369665817161,0.00137168715186667,-5.00181579078733e-05,0.0731597160801715,0.0222075862857472,"SL18-BL-12-MG1"
"grm4._469",0.0597139302949229,0.0236163942845101,-0.00357349379666633,0.0470933983469896,0.0166607818992273,"SL18-BL-12-MG3"
"grm4._470",0.0388539821301388,-0.0149824184483348,0.00374319960364841,0.0351279765977132,0.0122105352076699,"SL18-BL-17-MG3"
"grm4._471",-0.0632959556356735,-0.00159481176541483,-0.0105352313795964,-0.0695612758587571,-0.00978922686491364,"SL18-OD-3-MG3"
"grm4._472",-0.029318247832954,-0.0491497899915693,0.00981721044193881,-0.0702621823954795,-0.0299182931517337,"SL18-OD-5-MG2"
"grm4._473",-0.0063859157149612,0.00856546606957654,0.00324748607676939,-0.0690727402279084,-0.00309702630843178,"SL18-OD-10-MG3"
"grm4._474",0.078176372225885,-0.0126226786782044,0.0106331470229166,0.0205864938147272,0.00972436772999134,"SL18-FW-14-FG2"
"grm4._475",0.0648976717128892,0.0150286025899634,0.00543087794955288,0.0465469912853108,0.0246496630772779,"SL18-FW-14-FG11"
"grm4._476",0.0601375310603404,-0.00913543904785293,-0.00183247735615163,0.0374627708694078,0.0127934727220181,"SL18-FW-14-FG12"
"grm4._477",0.0765135222566167,-0.0252266489209498,-0.00326019881624631,0.100524253842095,0.0142693484316912,"SL18-FI-1-FG3"
"grm4._478",0.0475749059078437,-0.0235512968168451,-0.00661902248530484,0.0801906127552677,0.00749119376069237,"SL18-FI-1-FG13"
"grm4._479",0.047403092772758,0.000604446008903965,0.00333752856163584,0.0392714052628106,0.0178071161195107,"SL18-PI-1-FG1"
"grm4._480",0.0426617513089133,-0.0309701439481005,0.0022680753402868,0.0608367171990816,0.00951980360064486,"SL18-PI-1-FG3"
"grm4._481",-0.0431357732349872,-0.0334998785658991,0.0299037661483407,-0.161765248242598,-0.0306414841785529,"SL18-JS-6-FG3"
"grm4._482",-0.192484043389447,-0.0916581698560973,-0.0210095417938494,-0.276487018502056,-0.108000504316157,"SL18-JS-9-FG2"
"grm4._483",-0.110782223235042,-0.177242560314964,0.0208086598681855,-0.206148584627661,-0.110746015228472,"SL18-NL-2-FG2"
"grm4._484",-0.0600699263043124,0.0527970241806034,-0.0251577312219052,-0.186822754046298,-0.0312761062816981,"SL18-NL-6-FG2"
"grm4._485",-0.00599239606073618,0.129635053475488,-0.00255509022671081,-0.21076258448354,-0.000804176708309776,"SL18-NL-7-FG3"
"grm4._486",0.0332845553852699,-0.0194394713544999,0.00442231007641204,0.0280297380098852,0.0111327941616157,"SL18-TI-4-FG3"
"grm4._487",0.00624751314889977,0.00407260945493014,-0.00459368185127509,-0.0131235277969034,-0.00527780401560918,"SL18-BL-18-FG10"
"grm4._488",0.0721612650929115,0.00691550833874032,-0.00124875155168987,0.0651696326985063,0.0243895664813658,"SL18-FW-21-MG1"
"grm4._489",0.0564023088868883,-0.0169330530807179,0.00204573402379893,0.0904954548029644,0.0217584506182627,"SL18-FI-2-FG11"
"grm4._490",0.06017591589931,0.00998563641207598,-0.00244090264794096,-0.00239212903286431,0.0102722234067927,"SL18-FI-2-FG12"
"grm4._491",0.00305567126567121,0.147395684662532,-0.0245059242992448,0.185392933866267,0.0440373558886283,"SL18-LD-3-FG3"
"grm4._492",-0.0436563511431579,-0.0153158911187686,0.0134441254113752,-0.0409846000058886,0.0346592589436844,"SL18-CC-7-MG2"
"grm4._493",0.0694978341548474,-0.0200330726204721,0.0131836656923677,0.115404812013999,0.0424250260233337,"SL18-FI-1-MG2"
"grm4._494",-0.105598008743609,-0.0814787543675605,-0.0261061347024311,-0.152982272132587,-0.0685621975179268,"SL18-JS-11-FG4"
"grm4._495",0.0150451602702682,-0.0272424510704926,0.00123747830933353,0.0485056089469427,-0.00410205101779052,"SL18-FW-12-MG10"
"grm4._496",0.0126535952941199,-0.0259477016002755,-0.00470191542033812,0.0298687929321959,0.00329350765951255,"SL18-BL-14-MG1"
"grm4._497",0.0785424739661166,-0.0279682524376799,0.00144335262694317,0.0906729889472667,0.0102466147436261,"SL18-FI-1-MG10"
"grm4._498",-0.231751601968472,0.188186884796559,-0.0257496135137029,-0.0537649898628992,0.00122411287536545,"SL18-LD-5-FG2"
"grm4._499",0.0695075571134334,0.0261393881379705,0.00131947035186903,0.0752531877118175,0.0294487782679255,"SL18-FW-21-MG2"
"grm4._500",-0.0768969456047227,0.239053774021872,-0.0186989359044477,0.0836558434762381,0.084329347433022,"SL18-LD-9-MG2"
"grm4._501",0.0540670469740031,-0.00115359235223595,0.00430103020145857,0.122736810577826,0.0383085848550186,"SL18-BL-16-MG2"
"grm4._502",0.0776356233118573,-0.0167013555264302,0.000538630019345071,0.0948764865326379,0.0238235373926868,"SL18-FI-2-MG1"
"grm4._503",0.069514892564006,0.0258869201283976,0.00129362330370428,0.0755105194866383,0.0295012478447343,"SL18-FW-12-MG2"
"grm4._504",0.0103217525236038,0.00798329192896467,0.00432032292219058,0.0467549131451453,0.0305784382121505,"SL18-BL-17-MG2"
"grm4._505",0.0174803838907593,0.0217920788093407,-0.00435693545470204,0.0345896707483325,0.0244235649449586,"SL18-BL-18-MG3"
"grm4._506",-0.0813587199149033,0.0119363390614023,-0.0164027241510309,-0.107807946979258,-0.0143295938538157,"SL18-OD-3-MG2"
"grm4._507",0.200992313554544,-0.0127769246961276,-0.00898063398126833,-0.0363126718949698,-0.0431906186660377,"SA18-CB-5-FG1"
"grm4._508",0.458251575915448,-0.201926169419785,0.0692184228692072,0.317504065646406,0.0551106943949476,"SA18-CB-7-FG3"
"grm4._509",-0.117830473323709,0.018755952033896,0.00708186891190068,-0.264007827431064,-0.0533852805943805,"SL18-JS-16-MG2"
"grm4._510",0.0108370051108946,0.0633408566041872,0.0198156339138552,-0.0146737087081965,0.0396576146777525,"SL18-CC-8-MG3"
"grm4._511",0.206671239147783,-0.0136828193142241,-0.00766818103131772,-0.0434999256875556,-0.0464403344005683,"SA18-CB-5-FG5"
"grm4._512",-0.0371289209894104,0.0328163106645505,-0.0305296955032792,0.291253922054565,0.106189912646113,"SL18-LD-10-FG3"
"grm4._513",-0.0732435052280231,-0.0862440160709396,0.0156783456112998,-0.352598593384519,-0.154479630834678,"SL18-NL-10-FG2"
"grm4._514",-0.055926253883508,0.0183784725363322,-0.00313912774781429,-0.113747195316134,-0.0269548296498367,"SL18-NC-11-MG3"
"grm4._515",-0.0922110695369036,0.00686791223580747,-0.00336221775904876,-0.0625518260085844,0.0199209574431631,"SL18-CC-9-MG4"
"grm4._516",-0.00539317788549664,-0.00793931222024784,0.00231283906351936,0.0245113735967269,-0.00289150608049019,"SL18-BL-10-FG2"
"grm4._517",-0.0301026525344249,-0.0268415860291751,-0.000644222865116994,0.0217735233815161,-0.000356558953558585,"SL18-BL-10-MG1"
"grm4._518",-0.0150310621472098,-0.027718834917,0.00111449816236172,0.0483855654092052,0.00327713858821465,"SL18-BL-15-FG1"
"grm4._519",0.0570142628374196,0.00213409828976991,-2.37054213768096e-05,0.0711972042536263,0.0223078102051961,"SL18-BL-12-MG2"
"grm4._520",-0.0273101629128632,0.0123964716331898,0.0120896328766219,0.0817541062330359,0.0260371743549682,"SL18-NC-15-MG4"
"grm4._521",0.0321063410297675,-0.00135281637881597,0.00397617848123983,0.0407963542909791,0.0105960557966222,"SL18-BL-16-FG3"
"grm4._522",-0.101374941829428,0.266208151486979,-0.0581966908024924,0.255586880456185,0.070535566297627,"SL18-LD-1-MG3"
"grm4._523",-0.00923718875989013,-0.0610674482271901,-0.00278604798003522,-0.0101892875797022,-0.0216951432533712,"SL18-FW-12-MG11"
"grm4._524",-0.0535978043448715,-0.109422828480662,0.00584920477253128,0.00284759707118169,0.0208188403985715,"SL18-CC-2-FG1"
"grm4._525",-0.13463459704096,-0.00175969443625787,-0.0169568040173586,-0.156976533563932,-0.0775182964915473,"SL18-SF-18-FG1"
"grm4._526",0.00165475300257797,-0.0137894327982235,0.00502000758007072,0.0873279664497833,0.0236223441822873,"SL18-BL-11-FG1"
"grm4._527",0.0174652209620495,-0.0440138151024112,0.0113043191525953,0.0629646609206554,0.0288694487882144,"SL18-BL-13-MG1"
"grm4._528",0.0234631692602991,-0.0241334212526117,0.0111181003095124,0.101058177842298,0.0216186672896955,"SL18-BL-14-FG3"
"grm4._529",-0.023256764325388,-0.0469297566844067,0.00131117565715068,-0.00875216268250123,-0.0155383437976941,"SL18-BL-17-FG3"
"grm4._530",0.00242115754945516,-0.00697341901664343,0.00491022559205855,0.0695321218592211,0.0367780839740506,"SL18-CC-9-FG1"
"grm4._531",0.0471588705122755,0.0299165896351454,0.00143920513668347,0.0808845439958684,0.0413907569773634,"SL18-FI-1-FG10"
"grm4._532",0.0794969565019453,-0.0362290442810221,0.00983351741831087,0.0888504905862394,0.0313671881214476,"SL18-FI-1-FG11"
"grm4._533",0.0574955345281948,-0.00859551429513195,-0.000817979838573353,0.0466821970054029,0.00916932015242555,"SL18-FI-1-FG12"
"grm4._534",0.0333184167807957,-0.021440417606602,-0.00790448778879532,0.0546364861064304,0.00556270339700898,"SL18-FI-2-FG10"
"grm4._535",0.0151700691554854,-0.00564965080252153,-0.000519037863445563,0.0427828456725412,-0.00322368658826672,"SL18-FW-12-FG10"
"grm4._536",0.0697568387793354,-0.00211740814510982,0.00696348419579052,0.0163341496253976,0.00557878497219742,"SL18-FW-14-FG13"
"grm4._537",0.0570785028221311,-0.00497898876905199,0.004449289021954,0.0323885713010122,0.0206793000729998,"SL18-FW-2-MG1"
"grm4._538",0.010674018506858,-0.0284570787889543,-0.00566824479871336,-0.032615556918428,-0.0175484495893803,"SL18-JS-5-MG1"
"grm4._539",-0.0959997876659047,0.00775529465573321,-0.0170577213355525,0.124127663471332,0.0249788979572923,"SL18-LD-13-FG1"
"grm4._540",-0.129209282315177,0.108449330126928,-0.0301256850684266,0.0426910856591468,0.0339182917921602,"SL18-LD-2-FG3"
"grm4._541",-0.0726548285578148,-0.0135460835852757,-0.00261717939242591,0.0506767041455398,0.0351253559604312,"SL18-LD-9-FG1"
"grm4._542",0.0507696096587012,-0.00847407604314435,-0.00787959308158298,0.0687928480068401,0.0165909397773255,"SL18-TI-3-MG2"
"grm4._543",-0.193599082911215,-0.000491146304085196,-0.0512653073260233,0.0517449343168892,-0.0120795008551232,"SL18-LL-9-FG1"
"grm4._544",-0.100506657738297,-0.0850919680393435,-0.00768063766104935,-0.150205873979146,-0.0740271897310419,"SL18-NC-1-FG3"
"grm4._545",-0.140119846176939,-0.18274463396717,-0.0257153941875933,-0.130754154230578,-0.0885279591911203,"SL18-NC-8-FG2"
"grm4._546",-0.0105197870930237,0.0597515688458914,-0.00688667189619547,-0.0231254170072929,0.000174197117203379,"SL18-NC-10-MG1"
"grm4._547",-0.0121725726379153,0.0500193242722331,-0.00480991687280099,-0.028749309868854,-0.011249726676281,"SL18-NC-11-FG3"
"grm4._548",-0.0577968778330794,-0.0689749498256278,0.00273001328759626,-0.147838042935016,-0.0279178402118819,"SL18-NL-6-FG3"
"grm4._549",-0.0431042709197532,0.16937177179846,0.031811173855538,-0.0752088944769186,5.61126369144431e-06,"SL18-NL-9-MG3"
"grm4._550",0.0445281698688358,0.0330289505612938,-0.0140002447673896,-0.105202314607859,-0.00426597746882581,"SL18-NL-6-MG2"
"grm4._551",-0.0815702297467089,-0.0120375142665792,0.0130153002108716,-0.0549836004297894,0.0140129555262465,"SL18-OD-5-MG1"
"grm4._552",-0.102046935291209,-0.113697289965056,-0.010120636187788,-0.0612497606811414,-0.0688171646600602,"SL18-OI-16-FG1"
"grm4._553",0.0520763436335009,0.0494599216991359,0.00484063431860383,0.124901255310785,0.0791632527109075,"SL18-OI-4-FG3"
"grm4._554",-0.154787199066209,0.0939053038231663,-0.0420529549521977,-0.176849027143248,-0.083240884814237,"SL18-OI-5-MG2"
"grm4._555",0.0581883245116351,-0.00574202116996877,0.00105521262475626,0.0577695699288666,0.0296883944836429,"SL18-OI-7-FG1"
"grm4._556",0.0557525886196197,-0.0167087271331893,0.00345708025018272,0.0455664532009529,0.0158807353587448,"SL18-PI-1-FG10"
"grm4._557",0.0386869245897235,0.00529467415847148,0.00552585290205372,-0.0114653561885605,0.00808860051268566,"SL18-PI-1-MG11"
"grm4._558",0.0811787614102807,0.00445636071134151,0.0103208921232603,0.0530527518619296,0.0234387954141202,"SL18-PI-1-MG3"
"grm4._559",0.0941881509536719,0.254834095189941,-0.000429830216088948,0.415159706373701,0.168095916974936,"SL18-SF-13-MG11"
"grm4._560",0.326333041324482,0.00860316277256973,0.00980376854260892,-0.292363183283592,-0.141256471317862,"SA18-CB-5-FG3"
"grm4._561",0.107215881895287,0.179474718783942,0.0152841942921031,0.372273821483147,0.156197552427195,"SL18-OD-10-FG2"
"grm4._562",0.0382348124415405,-0.0246728711171584,-0.00477142108424555,0.0307457287390012,-0.00422672365755646,"SL18-TI-4-FG1"
"grm4._563",0.0709179846314154,-0.0209980511556465,-0.00975247484080043,0.0181089828598029,-0.00409236484936914,"SL18-TI-3-MG1"
"grm4._564",0.0666815698646052,0.00182953655590675,0.00180382603804912,0.075368323818911,0.0200613494331939,"SL18-TI-4-FG2"
"grm4._565",0.0940724378938812,-0.00409151740395888,0.00362091073662717,0.055959304432628,0.0113341962561695,"SL18-TI-5-MG3"
"grm4._566",0.0704839457377264,-0.0188706163002198,0.00771672753974515,0.108116740621638,0.0278216741150403,"SL18-BL-11-MG1"
