stock_uniquename	SA18-CB-S1	SA18-CB-S10	SA18-CB-S2	SA18-CB-S3	SA18-CB-S4	SA18-CB-S5	SA18-CB-S6	SA18-CB-S7	SA18-CB-S8	SA18-CB-S9	SA18-GS-S1	SA18-GS-S11	SA18-GS-S12	SA18-GS-S3	SA18-GS-S4	SA18-GS-S5	SA18-GS-S6	SA18-GS-S7	SA18-GS-S8	SA18-GS-S9	SA18-NB-S1	SA18-NB-S2	SA18-NB-S3	SA18-NB-S4	SA18-NB-S5	SA18-NB-S6	SL18-BL-S10	SL18-BL-S11	SL18-BL-S12	SL18-BL-S13	SL18-BL-S14	SL18-BL-S15	SL18-BL-S16	SL18-BL-S5	SL18-BL-S6	SL18-BL-S7	SL18-BL-S8	SL18-BL-S9	SL18-BR-S1	SL18-BR-S10	SL18-BR-S11	SL18-BR-S12	SL18-BR-S2	SL18-BR-S3	SL18-BR-S4	SL18-BR-S5	SL18-BR-S6	SL18-BR-S8	SL18-BR-S9	SL18-CC-S1	SL18-CC-S10	SL18-CC-S12	SL18-CC-S2	SL18-CC-S4	SL18-CC-S5	SL18-CC-S6	SL18-CC-S7	SL18-CC-S8	SL18-CC-S9	SL18-DI-S11	SL18-DI-S12	SL18-DI-S13	SL18-DI-S15	SL18-DI-S16	SL18-DI-S17	SL18-DI-S3	SL18-DI-S5	SL18-DI-S7	SL18-FI-S1	SL18-FI-S10	SL18-FI-S2	SL18-FI-S20	SL18-FI-S21	SL18-FI-S5	SL18-FI-S6	SL18-FI-S8	SL18-FI-S9	SL18-FW-S1	SL18-FW-S10	SL18-FW-S11	SL18-FW-S14	SL18-FW-S2	SL18-FW-S3	SL18-FW-S4	SL18-FW-S5	SL18-FW-S6	SL18-FW-S8	SL18-FW-S9	SL18-IS-S1	SL18-IS-S12	SL18-IS-S13	SL18-IS-S16	SL18-IS-S2	SL18-IS-S3	SL18-IS-S4	SL18-IS-S6	SL18-IS-S7	SL18-IS-S8	SL18-JS-S11	SL18-JS-S12	SL18-JS-S14	SL18-JS-S15	SL18-JS-S16	SL18-JS-S17	SL18-JS-S18	SL18-JS-S19	SL18-JS-S20	SL18-JS-S5	SL18-JS-S6	SL18-JS-S9	SL18-LD-S1	SL18-LD-S10	SL18-LD-S13	SL18-LD-S14	SL18-LD-S3	SL18-LD-S4	SL18-LD-S5	SL18-LD-S9	SL18-LL-S1	SL18-LL-S10	SL18-LL-S11	SL18-LL-S3	SL18-LL-S6	SL18-LL-S7	SL18-LL-S8	SL18-MD-S1	SL18-MD-S2	SL18-MD-S3	SL18-MD-S4	SL18-MD-S5	SL18-NC-S1	SL18-NC-S10	SL18-NC-S12	SL18-NC-S14	SL18-NC-S2	SL18-NC-S3	SL18-NC-S5	SL18-NC-S6	SL18-NC-S7	SL18-NC-S8	SL18-NC-S9	SL18-NL-S1	SL18-NL-S10	SL18-NL-S11	SL18-NL-S12	SL18-NL-S2	SL18-NL-S3	SL18-NL-S4	SL18-NL-S5	SL18-NL-S6	SL18-NL-S7	SL18-NL-S8	SL18-NL-S9	SL18-OI-S10	SL18-OI-S11	SL18-OI-S15	SL18-OI-S16	SL18-OI-S17	SL18-OI-S18	SL18-OI-S4	SL18-OI-S5	SL18-OI-S6	SL18-OI-S8	SL18-PI-S2	SL18-PI-S3	SL18-PI-S4	SL18-SF-S16	SL18-TI-S1	SL18-TI-S10	SL18-TI-S11	SL18-TI-S12	SL18-TI-S2	SL18-TI-S3	SL18-TI-S4	SL18-TI-S5	SL18-TI-S6	SL18-TI-S7	SL18-TI-S8	SL18-TI-S9
SA18-CB-S1	1.1690443577906	0.40769399675587	0.372794731778008	0.404723126861966	0.383638740030072	0.424596168504131	0.40970800425767	-0.146860330758527	0.381251627514289	0.376083412244999	0.416473663005874	0.406634030476935	0.380901742402004	0.409155810622785	0.319932773715243	0.379481483614241	0.374301941396624	0.403253165901297	0.36018047524569	0.376095024696453	0.27041185400163	0.38621667076897	0.141644205209963	0.124843668621572	0.348925744510382	0.407264039579622	-0.223758556269438	-0.202920196205353	-0.188583980899157	-0.20042562743213	-0.189976634287879	-0.1891164891814	-0.196551012481122	-0.230671921967909	-0.20146954480551	-0.201630753391638	-0.21013153337192	-0.167565576751933	-0.158351059755023	-0.213081897689605	-0.242630361405475	-0.212156918430277	-0.198007573541274	-0.217966438147454	-0.18686783789571	-0.223856448162611	-0.182248028272568	-0.104961832475111	-0.211479333393851	0.00111960869353552	0.00615717542554446	-0.00680480958711815	-0.0230122579471034	0.0197636841316129	0.0219693166200805	-0.0190694671271591	-0.0261682788564407	-0.0310039137250817	0.0119510444501634	-0.00148383830241047	-0.0182401740966886	-0.029888812084844	0.045623069973347	-0.013227405143867	-0.054330520370117	-0.0250567444173574	0.00217804823075658	-0.0307824246253487	-0.183816190120991	-0.190952465184575	-0.204353519334061	-0.190203441523108	-0.133709962864688	-0.180725055375805	-0.158806471650167	-0.184245155900794	-0.21675074917856	-0.160973104261353	-0.150498492240955	-0.16313916373846	-0.134124320175813	-0.196928594152683	-0.140157528287602	-0.165334158647274	-0.125160011419511	-0.172909241892384	-0.139141946809734	-0.178413784765031	0.0284850520689908	-0.00428092670797211	0.020765805439641	0.00292414863668546	-0.0184828861603496	0.0190568570479406	-0.000388851059406884	-0.00788886894391736	-0.0103488878007477	-0.00680876590620448	0.00375658396403943	-0.0274925467922329	-0.00802738229125613	-0.0316272443299955	-0.0142097850567496	0.0618262026162259	-0.0202091417783702	-0.0165041816435245	0.0321492788631492	0.0255808530080112	-0.0103030692471544	0.00492683380393056	-0.00737240949798512	-0.0130248425723391	-0.00463435802492724	-0.0104627993591492	0.00223346496920982	0.0178664277506239	0.011896061696195	0.000817779436693543	-0.012080121660519	0.00604937521099521	0.00992950581385787	-0.0072542076849426	-0.0390216637531349	0.0316977497107342	-0.0011102023812858	0.0111216856805354	0.0358291763159531	0.0312765216516946	0.0310086285815032	0.0242454049819187	-0.00467290940083477	0.0444995250903798	0.0561344336106167	0.0204551286769576	0.0307577934528052	-0.0289470980047815	-0.0206321423503236	-0.0106295746659518	0.0127396570884718	0.0178568366918878	0.0144552597957384	0.0343174722623855	-0.00119570596470445	0.0323314129851776	0.00470578192888461	0.0143859300996706	0.0303226168467101	0.043175988942463	0.0305037481406026	0.0499666068636323	0.00373486867276532	-0.00765879031042282	0.0737002925263191	0.0241418116264955	0.0396534572162139	0.046276021181872	0.0372460621914358	0.0417908190079685	0.0783772521092191	0.0515938389175326	0.0335123463685665	0.0173644520868131	0.0796342227268594	-0.169069759362166	-0.197155412088716	-0.170307559838357	0.00899860481459379	-0.168498775719601	-0.173648986754922	-0.197254190019882	-0.165033171353978	-0.179971022922912	-0.154072421176849	-0.174486094887179	-0.199232212006233	-0.166803018334722	-0.192341645915955	-0.185000298118347	-0.141262223574537
SA18-CB-S10	0.40769399675587	1.14145879603153	0.415886400822404	0.414169520787401	0.405048278725638	0.581351341740558	0.658968876293117	-0.146606758350999	0.414103926280788	0.392231696760559	0.422767181977895	0.409446745162372	0.398757040143756	0.407018676858174	0.280728040958238	0.372154107784412	0.393925214708802	0.383340190145048	0.388468582945019	0.413100478642457	0.302604509802299	0.368537461863477	0.135252406454514	0.106399495933122	0.388520049985415	0.421389905308605	-0.199550951821921	-0.167480110898489	-0.17253222233406	-0.139837856448503	-0.174595456760173	-0.16670632388176	-0.147068360717875	-0.187561009944271	-0.178186285040378	-0.152464868486463	-0.181496268091946	-0.159424813807986	-0.134722989395981	-0.185124710978505	-0.201437629709194	-0.149406923897462	-0.184345206857569	-0.180938646028316	-0.17313865374736	-0.207954760033581	-0.189517485121932	-0.115393894601863	-0.190168937337805	-0.032718204503825	-0.017548825540861	-0.0237008704441757	-0.0216142252994409	-0.0156223485158729	0.00175857497880457	-0.0195052810634952	-0.0205190852665139	-0.0370260788869883	-0.000881868274905123	-0.00821001529928033	-0.0365227504112524	-0.0220296356373284	0.00869542429921824	-0.0643322695939642	-0.0857030304077954	-0.0366829546725554	-0.0422132149283651	-0.0225194838339586	-0.138913632805058	-0.17478138225441	-0.177119041337179	-0.153601250889239	-0.149746996797222	-0.140782526121759	-0.1489836129364	-0.131393013325658	-0.184987638320066	-0.129953312809271	-0.121790290903388	-0.131409129874396	-0.156181430716326	-0.143894229903556	-0.125619285045903	-0.129460006879875	-0.122747075528375	-0.138099365525311	-0.13966766620699	-0.167859848418241	0.000240020730557734	-0.0153682179553607	-0.0408026349080869	-0.0189673640502084	-0.0575009006094684	-0.0330095948062111	-0.0147776415495627	-0.00668358782102361	-0.0181864849394519	-0.0352311967884087	-0.0147161450899433	-0.034689535347657	-0.0377916055256719	-0.0332329072757049	0.0116287616155478	0.0627678107970543	-0.0185674572131291	0.00112563139222129	0.00994281811639185	0.0184303469232269	-0.00964898840989142	0.0298086707698411	-0.0672094063470497	-0.0673268459561247	-0.0763626954169866	-0.0520674899099145	-0.0361925529627188	-0.0239517354732928	-0.0552554850153962	-0.0558147476516478	-0.0543098516257549	-0.0403498272392953	-0.0454992399372906	-0.0714122760994299	-0.0707309774856355	-0.0627766396111716	-0.0540136755397582	0.0426425596890613	0.016431410435452	0.0225318668712739	0.0484591369766792	0.0167447608532379	-0.0594625817208421	0.0290577642202934	-0.00542884560815109	-0.00357028511942577	-0.0118744072123244	-0.0162941170792275	-0.0230494580350008	-0.0325967873039407	-0.0283214078635145	0.00714139048637236	-0.000411878018382061	0.0222483346543578	0.00765475575543756	0.0273096271532167	-0.00308140175011681	0.0253490288013512	0.0375049184137769	0.0503003195544195	0.00175870032680485	0.00853264080537149	0.00129999946531021	0.0216294719684206	0.0506878689077382	-0.0125872818474238	0.0210179022740257	0.0433289693581378	0.0196038815770917	0.0423768328647597	0.0735929113627908	0.0494955420276364	0.0265192631551303	0.0198398121563188	0.0542801610236322	-0.130711450299731	-0.150682607991758	-0.146407278081937	-0.0368050551089697	-0.158004754923089	-0.152553984649419	-0.181112690555067	-0.151041247264496	-0.155708281156973	-0.133200763302473	-0.149615766242119	-0.18479479546555	-0.161630474527225	-0.197590469930067	-0.187858298286898	-0.158214732253474
SA18-CB-S2	0.372794731778008	0.415886400822404	1.14824740439128	0.646284879498216	0.434842043732376	0.389552419555619	0.340955232716153	-0.147567788910223	0.649891437108757	0.648760030049149	0.393721080407911	0.398239498941072	0.400623077176456	0.372588921576987	0.28800335849693	0.452497648218418	0.421354128582552	0.419923257477601	0.365360566608831	0.348954422032354	0.323709886163929	0.420919115273608	0.121799315553365	0.121691794661257	0.404500511178169	0.419987268136936	-0.202061739798675	-0.198896367904481	-0.178190686906296	-0.172699766465804	-0.182769668312882	-0.187600281585283	-0.177731985849234	-0.217741076757111	-0.199895785961302	-0.174366477191261	-0.19270109151452	-0.174125792410414	-0.174926891779698	-0.188751112780973	-0.220916371922754	-0.171190292800254	-0.189322140638495	-0.199208295776987	-0.165414379949855	-0.216208966931183	-0.186566248712564	-0.118613931945321	-0.186223938037004	-0.0307279578424693	0.000452091589230198	-0.0523119001213206	-0.0191647181324099	-0.00903178549933855	-0.0161661042520516	-0.0321879570574331	-0.0402913120657509	-0.039439867851779	-0.018667202811343	-0.0492002421210437	-0.030444980962865	-0.0278553239917292	0.0171707201039246	-0.0663142030088139	-0.0561127512226169	-0.0285990543505971	-0.0309660856276045	-0.00784551874137277	-0.181507155139634	-0.194458464805382	-0.215138968555253	-0.160862895149799	-0.177382332656564	-0.181265222565604	-0.177112139739831	-0.153486146453828	-0.206894931927634	-0.158889008220736	-0.144099009246674	-0.153119076672366	-0.179312421672082	-0.19702946610162	-0.173926357442357	-0.177391345551939	-0.155147440550151	-0.164213356300092	-0.140119148141225	-0.161690474453905	-0.00355211505330332	-0.016584183436369	-0.00993574124201553	-0.0340856792344502	-0.0420124047039148	-0.00898276927406168	0.0100927363850684	-0.00769483301123823	-0.0115084340743703	-0.0166414190940965	0.00679950864601573	-0.0241933193949339	0.0070532450610598	0.00547095089165843	0.0253487489383329	0.0611783117698762	0.0124995697681841	0.000470382799951912	-0.00322529067877524	0.0285755225403352	0.0106767225520566	0.043539496528199	-0.024590145005504	-0.0508992451586282	-0.0528366251122425	-0.0319883785639123	-0.0563799904168761	-0.0386032816216992	-0.0170914756387268	-0.0549512549027064	-0.0416923070223573	-0.0440184367274638	-0.0719054414497536	-0.0423951670687103	-0.0164200673613199	-0.0428455917451453	-0.0503327269715512	0.0537041074530711	0.0550443948189911	0.0499478251629322	0.0516293792936146	0.0354492033545555	-0.0052995547685568	0.0269777204543659	0.0234768116851815	-0.0172329063759394	0.0134521765965232	0.00507247896185222	-0.0106384336804753	-0.0299649150002879	0.00676630146416688	-0.0105515976633086	0.0464261807307757	0.0287407855290057	0.0261353215102951	0.012940979243033	-0.00989390073191876	0.0333299088419636	0.0208610463553441	0.0489992319413547	0.0273045808576497	-0.00553575772914859	0.0132370774749878	0.0289184658103982	0.0401252411694852	0.00744887225672449	-0.00404194548932264	0.0503804995969579	-0.00569223235497451	0.0434188486649545	0.0805966229211323	0.0518885236082741	0.0190641958466848	0.0241921407645392	0.0487580881474364	-0.159858325414537	-0.17151750741023	-0.160068933105261	0.00648536273445734	-0.160129443782613	-0.162108583653941	-0.18082942768779	-0.161434601371969	-0.173169715078925	-0.159113784819381	-0.170664233793867	-0.177108698517763	-0.189514644062709	-0.190986009333798	-0.189510776929259	-0.178893150393049
SA18-CB-S3	0.404723126861966	0.414169520787401	0.646284879498216	1.13972536988	0.60943244940651	0.549411430807729	0.407476119502336	-0.140697947504675	0.767759015633489	0.828792951508803	0.405863787815707	0.410679790624925	0.424741898969884	0.407778273573631	0.308569635884703	0.4120200117392	0.385342357073837	0.407448697050466	0.376997904834224	0.393703709777965	0.313334368981544	0.398022971061264	0.114170576753629	0.118357605771457	0.373024390401841	0.438650852733096	-0.189887489044235	-0.200118344685188	-0.170793206497733	-0.166624501309324	-0.194003804385819	-0.18979862529747	-0.163816806264974	-0.227576041326983	-0.211667664077213	-0.175273689346588	-0.189636853306643	-0.166225938796222	-0.156205507565665	-0.188024443515878	-0.22356713432802	-0.174468174861037	-0.190110229707468	-0.165261837216178	-0.149731398378582	-0.20853161844812	-0.19397663330642	-0.121478882408858	-0.180101280727289	-0.0288015407778153	-0.0349934623849958	-0.055913824150262	-0.0330898211741056	-0.0237852248348676	-0.0267227913198441	-0.0405769322535951	-0.0634535206719399	-0.0378313533589494	-0.0222341680911423	-0.04218263028713	-0.00517362823752835	-0.0405314132791005	0.0196251734872125	-0.0699487524297976	-0.0679432178262065	-0.0287637306166489	-0.0344630248413102	-0.0349651021108622	-0.166942100063103	-0.184078878628995	-0.208107649568924	-0.148445109623777	-0.154486899576232	-0.1847872288986	-0.173887881686052	-0.154476007419003	-0.204694155257157	-0.141608897209531	-0.125457963930824	-0.134736624139678	-0.14989214153255	-0.176586032453564	-0.148324814557144	-0.160758098103067	-0.136523768472082	-0.14377776216295	-0.140404406656148	-0.150978264749681	-0.0140379157430533	-0.0544549744491304	-0.0678286818662634	-0.0527510498046011	-0.0572356341249059	-0.0587251026489389	-0.0251316956801245	-0.0249285848699571	-0.0641843851395719	-0.0590013430640219	0.0163540485387306	-0.0206045713997544	-0.0231739186380588	-0.0250974730727754	-0.00550080876423709	0.0437206761072754	-0.0198861150792013	0.00495974508278562	0.0090207897265199	-0.0108922331344014	-0.0239811834041946	0.0114504233398441	-0.0705513995832156	-0.072869959369671	-0.0446241840631406	-0.043723167322436	-0.0464135093162946	-0.0281357167306678	-0.0243155212337089	-0.0282803573428053	-0.0690783958417609	-0.0268032074269142	-0.0562943210414774	-0.059154962560798	-0.0377924886502812	-0.052216730646733	-0.0663190154385584	0.0336550873012539	0.0277823009161873	0.0566886144044109	0.0114355450892978	-0.00779803202376208	-0.0344395539702057	0.0209178170473043	0.0218080460921373	-0.000636907618309772	-0.0152110456124238	-0.0277848167148551	-0.0148112911486168	-0.0228674588494131	0.0130183537484717	-0.00159101387525409	-0.00953872869990973	0.0164862191710871	0.011868932910006	0.0249318746115245	-0.00604156759357077	0.00659938165728473	-0.000712733999297077	0.0400514245839954	0.0188389703605569	0.00436039339365215	0.0132516777388763	-0.000497218513756676	0.0403880171267081	-0.00914645890056517	-0.0221692980102529	0.0329177724562884	-0.0140095575286122	0.0352312939749819	0.0405047071348764	0.0238588613372767	0.0130546491813698	0.0416952101514683	0.0332884108595141	-0.14972451099359	-0.177592159216267	-0.150952950560256	-0.0105572970032828	-0.141465354872086	-0.124348283590204	-0.157100129059222	-0.133348621634928	-0.162780113940249	-0.145733719467678	-0.159224052596297	-0.177832229164974	-0.184337889770081	-0.199409320286615	-0.152542985607428	-0.17814533054936
SA18-CB-S4	0.383638740030072	0.405048278725638	0.434842043732376	0.60943244940651	1.13722891009932	0.59704320682155	0.366844265212308	-0.129454447578321	0.556019795246968	0.542509560554096	0.401150258106446	0.400951329791972	0.396817221338277	0.38538606909337	0.297913807311719	0.397665012950876	0.42551252560994	0.382976941650804	0.362025021713289	0.356054929589879	0.277194691501989	0.406483115693406	0.123990863977013	0.11134624922195	0.389352487681227	0.429158089993877	-0.205825392379468	-0.190893488730485	-0.170833772677528	-0.176551211289071	-0.199130536339475	-0.172815533949767	-0.168759144303798	-0.206016220191589	-0.198919724940817	-0.17989899628268	-0.192477961188423	-0.184264548141673	-0.15934237304194	-0.219001643046373	-0.239138257643753	-0.151503681775826	-0.177966198120152	-0.206962271699124	-0.177569229264001	-0.21041007823876	-0.205446601039635	-0.120876488111276	-0.200297135147142	-0.050728961402027	-0.0644708544763216	-0.0521726200491728	-0.0475030138891886	-0.0183470014456729	-0.0167312755619686	-0.0256763823961105	-0.0477884234199031	-0.0433300892212408	0.0126468204130029	-0.0616213606347926	-0.00666530977037327	-0.0537932839034905	-0.000352487952783422	-0.0538190843651642	-0.0699321497790359	-0.0220353195724723	-0.0292693901720813	-0.0128623655499673	-0.159404119796233	-0.182207490349044	-0.216201937968091	-0.157075402440828	-0.159392254651468	-0.19007032875427	-0.177530184369949	-0.148956218403885	-0.179445688175571	-0.119310791996201	-0.112172811121295	-0.13012380910712	-0.147674318323585	-0.14810454178694	-0.145277018952838	-0.15158305836999	-0.103368020333081	-0.149416889404528	-0.140179203629034	-0.150821974688473	-0.0164577706919052	-0.0524039925755732	-0.0482425546724845	-0.0307528607008969	-0.0484012536836074	-0.0093030960696286	-0.0275358359858886	-0.0416233651392058	-0.0358472778341307	-0.0337396840722959	0.0244592646491391	-0.00308739932982518	-0.00825710401316404	-0.0138738314006206	0.0200658059234344	0.0375046214104432	-0.00519450870343888	0.0174014900166776	0.0141498693073863	0.00755564571774694	-0.0260103992506435	0.0155765963914472	-0.0468517517367179	-0.0662771344553387	-0.0385282059589299	-0.0403627852416883	-0.0103015707782484	-0.0238788082816964	-0.0123240165426307	-0.0445831084511294	-0.0359543899101013	-0.0325388175377679	-0.0465700087902278	-0.0265169975855515	-0.0543038752636951	-0.038431245989969	-0.0780273775313968	0.0571495678396604	0.0415364171919786	0.028085007403694	0.0652942812125764	0.0402900277522546	-0.00866639701743112	0.0266584867993117	0.015636267825528	0.0120270142256054	-0.0239701496259258	-0.0143015401078104	0.0227858177260557	-0.0244665298508986	0.0156933515201492	0.00837839969898273	0.00861880830590197	0.0384827034196945	0.0146335686415479	0.0121963433453498	-0.00784938011547305	0.0286233982668101	0.0351283507756797	0.0390302693118115	0.0296043341874172	0.0150885792673688	0.0199315535671424	-0.00971696198013591	0.0462294022402196	-0.0174333135636606	0.016025493562589	0.0631612748655782	0.0212145332187621	0.0333761494559851	0.0820568591074197	0.0399302389126884	0.0197056795571555	0.0380187382526531	0.0324377652175686	-0.179406677357577	-0.165604443035334	-0.158844868119019	-0.00836514019047542	-0.125125968456714	-0.134610827476757	-0.164587684149165	-0.116297706394159	-0.149553183045513	-0.149735577090364	-0.154020943709163	-0.175144899454896	-0.195078459928775	-0.189384262030198	-0.153140737515851	-0.181717611860323
SA18-CB-S5	0.424596168504131	0.581351341740558	0.389552419555619	0.549411430807729	0.59704320682155	1.14333559193547	0.687816905304368	-0.127335814104295	0.492998046917417	0.513968911322578	0.366174785085892	0.403997745871527	0.379344091784211	0.39730760982724	0.278962993959668	0.343038212220495	0.382276270491247	0.428587399941372	0.355005023456237	0.351645453706911	0.287256688427363	0.377780685419485	0.127354416047503	0.127799200137603	0.339669623378581	0.384376410215941	-0.215282019223257	-0.192576528887281	-0.183538125642674	-0.189574255461516	-0.211055684042241	-0.182392342259312	-0.189987586795543	-0.217550430614195	-0.226336155560553	-0.151139641011669	-0.213514077132715	-0.175445672200479	-0.164997692637067	-0.218700858897066	-0.217723129918252	-0.182185807028905	-0.200022706274646	-0.199303192020896	-0.193418275548145	-0.223849791577658	-0.210877174016028	-0.127010249023906	-0.217516596674119	-0.04139371546106	-0.0442636042758014	-0.0371356922987299	-0.0447916402356492	-0.0240812090687358	-0.0196413898501999	-0.0616101340349053	-0.0314959339104244	-0.0155548159862875	0.0378011614032553	-0.0412073181586795	-0.0187837266598859	-0.0482413332092942	0.0184105025216436	-0.0513900053418385	-0.0741153211313717	-0.00983696626801595	-0.0281500317183144	-0.00577374817765713	-0.164867051164016	-0.189600640602587	-0.189121484100271	-0.177298673634018	-0.161780876021695	-0.171708417433175	-0.158207128306157	-0.160782028000737	-0.199371678271731	-0.136037349511584	-0.109624394568844	-0.143794023014813	-0.137078285639938	-0.180261981628148	-0.145501945325875	-0.147729044148766	-0.122832746649214	-0.151888915895957	-0.145016710752435	-0.168525872412362	0.00937725550249711	-0.0502467345316687	0.00121504136663665	-0.0285426817807061	-0.0312387104888693	-0.0108970883577664	-0.0475682397116848	-0.0296934471950385	-0.0167566431003117	-0.0105624712171268	0.0268909803664103	0.00550002152384992	-0.0105641855309203	-0.0284523343848723	0.0224938337741258	0.0481148604001637	-0.00357295446970378	0.00640478781280505	0.0143513551677418	0.0109906640765654	-0.0170079516419017	0.0113834448227885	-0.0305656797948119	-0.0431336583829738	-0.0182782929869432	-0.0489207181117675	-0.0163685398813367	-0.0271977096649037	-0.0107281372883572	-0.0195043527296422	-0.0402280534727933	-0.00844885692574315	-0.0519728060860032	-0.0207417169008665	-0.0657695876920654	-0.0342806307527933	-0.0549385881436635	0.00625193887770618	0.023047012060088	0.0294222745909094	0.0497787727270907	0.0074568033267964	-0.0244896122927853	0.0246194090024266	0.0325497602459435	0.00957991980028051	-0.00458958241606216	-0.0217251101797318	0.00444699727747504	-0.0222384965493858	0.0266723304169081	0.0202513930006693	0.0189335784292345	0.0455739649051884	0.0200260480328207	0.0228279990442582	-0.00495952095357026	0.0368003839874744	0.0257108673327588	0.0355670468621438	0.031172580244003	0.0119099321163615	0.0254050305919793	0.00623146813422663	0.0413343694513234	0.00946450357950896	0.0180373235714752	0.0574518474445705	0.0263805814204239	0.068342925258502	0.0784424324611506	0.0571991656712346	0.0275476406764809	0.0500772925284858	0.0559677232388215	-0.172960493638368	-0.189907184761129	-0.158051887564991	-0.0160389923123098	-0.172490073278079	-0.167085668926734	-0.187468006786709	-0.170002978055371	-0.160357657505921	-0.168842149671915	-0.171378854286399	-0.200755629757908	-0.191328101363164	-0.193075610009237	-0.204407296998763	-0.159902539972536
SA18-CB-S6	0.40970800425767	0.658968876293117	0.340955232716153	0.407476119502336	0.366844265212308	0.687816905304368	1.20782569447404	-0.152775801965574	0.335403170236397	0.36110832283925	0.372486051372189	0.37381324036759	0.375774250062808	0.364093598571637	0.280126616850961	0.343470385893068	0.346361064634753	0.359909812856917	0.360635847014204	0.360495349938956	0.295974551400004	0.326987283335468	0.117050727750272	0.142099984763792	0.335606055428907	0.364273977608199	-0.202017766560344	-0.198286956619584	-0.164854163073444	-0.173755926203657	-0.178345509417649	-0.17225055931478	-0.167733514916037	-0.223582272243863	-0.190197777856167	-0.169858103020385	-0.188767379453482	-0.163101379918827	-0.171485113908349	-0.195177122968751	-0.22011770358229	-0.177084932352129	-0.213871724403595	-0.21892184095388	-0.192855584700311	-0.23323494526154	-0.192189612921719	-0.129898519225499	-0.201903214231842	-0.00984229658975891	-0.0228115293875588	-0.0259294554368341	-0.0339465225135178	-0.0152051844734915	-0.000755048262112928	-0.032321585337837	-0.0164832229433693	-0.0200900002558111	0.0200051834943328	-8.46897278767088e-05	-0.01509828932428	-0.020120387114169	0.0209395760189272	-0.0353262319047856	-0.0647241554691663	-0.0127961643807243	-0.0186554094854406	-0.0183221493603948	-0.158136014882477	-0.16759949565584	-0.188830259459947	-0.176391990700191	-0.162794556517282	-0.162169505518574	-0.147367315422526	-0.161464617946617	-0.205871677647045	-0.135917773022099	-0.106417742590426	-0.157718473822247	-0.154846787133144	-0.167333493946029	-0.131832817361998	-0.141738092329625	-0.131914555988868	-0.159347558034962	-0.152609668578182	-0.171019372846895	-0.00467921827778283	-0.0228095377767812	0.0115144040742106	-0.0225241834562042	-0.0352981881434116	-0.0130568168906996	-0.0348130300524754	0.00651273658064822	-0.0194715164361126	-0.0170425350712347	0.0502981263448515	-0.00911097791607874	-0.012596938568209	0.000635627544622885	0.028948628443083	0.0414310071593878	-0.0158815091106768	0.0332406090374668	0.0276003725977057	0.0380638840802993	-0.00811436234063131	0.0285201024676027	-0.0228013860638159	-0.0351952577010642	-0.023857223187102	-0.0416753200817579	-0.0277651941595804	-0.0168384918938238	-0.00486808010693216	-0.0314933433537601	-0.0219212955455621	-0.00121365575922958	-0.0095813449434291	-0.0204077027058286	-0.0285686294534225	-0.0098564623670229	-0.0405206989078344	0.0133944927092236	0.0174034619107072	0.0126353099764092	0.00751367331228903	-0.0262374668049614	-0.059233473733252	0.0508214512695874	0.0364894441974525	0.0167768055586588	-0.0170735654965012	-0.0110511735490213	-0.0175907322643902	-0.0166879298575953	0.0131961985451149	0.0204897505043474	0.00242990110999244	0.0351041104268006	0.0243262728751392	0.0106974686013975	0.0279507007590154	0.0372770361910399	0.0249994005314932	0.0527354030806909	0.0107438234792674	0.0326315348791928	0.0172721672243415	0.0177067396237049	0.0472904068587318	0.0374803190849686	0.0176536206879931	0.084833631073228	0.0276238616907969	0.0707486250078143	0.101087856935166	0.0430896516440781	0.0348407745032467	0.0532112009055144	0.0612793216729228	-0.142545656567778	-0.166280705218238	-0.153564052694377	0.00363093851899503	-0.174444800235745	-0.142807579749242	-0.176907677960099	-0.167294565603939	-0.155177460199338	-0.180636321890275	-0.1673270816705	-0.184010119465234	-0.183899926518937	-0.202302212778214	-0.204838336436595	-0.170365746467329
