stock_uniquename	SA18-CB-S10-FG14	SA18-CB-S10-FG15	SA18-CB-S10-FG5	SA18-CB-S1-FG2	SA18-CB-S4-FG1	SA18-CB-S7-MG3	SA18-CB-S7-MG4	SA18-CB-S7-MG5	SL18-BL-S11-FG2	SL18-BL-S11-MG2	SL18-BL-S12-FG1	SL18-BL-S12-FG2	SL18-BL-S17-FG2	SL18-CB-S7-MG1	SL18-CC-S11-FG3	SL18-CC-S11-MG6	SL18-CC-S12-FG14	SL18-CC-S12-FG15	SL18-CC-S12-FG4	SL18-CC-S1-FG12	SL18-CC-S1-FG3	SL18-CC-S1-MG11	SL18-CC-S1-MG2	SL18-CC-S2-MG6	SL18-CC-S3-FG14	SL18-CC-S3-FG16	SL18-CC-S3-FG4	SL18-CC-S3-FG5	SL18-CC-S3-FG6	SL18-CC-S6-FG1	SL18-CC-S6-FG2	SL18-CC-S8-FG2	SL18-CC-S9-MG3	SL18-FI-S2-FG4	SL18-FI-S2-FG6	SL18-FW-S2-FG6	SL18-FW-S2-MG5	SL18-JS-S19-FG5	SL18-JS-S9-MG3	SL18-LD-S1-FG14	SL18-LD-S2-MG4	SL18-LD-S4-FG15	SL18-LD-S5-FG4	SL18-LL-S9-FG6	SL18-NC-S10-MG2	SL18-NC-S12-FG1	SL18-NC-S15-FG1	SL18-NC-S15-FG2	SL18-NC-S2-MG4	SL18-NC-S2-MG6	SL18-NC-S9-MG3	SL18-NL-S10-FG3	SL18-NL-S3-FG2	SL18-NL-S5-FG3	SL18-NL-S6-MG3	SL18-NL-S9-MG2	SL18-OD-S10-MG1	SL18-OD-S10-MG2	SL18-OD-S3-FG2	SL18-OI-S11-MG1	SL18-OI-S11-MG14	SL18-OI-S11-MG15	SL18-OI-S11-MG16	SL18-OI-S11-MG3	SL18-OI-S11-MG5	SL18-OI-S11-MG6	SL18-OI-S15-FG2	SL18-OI-S15-MG3	SL18-OI-S16-MG3	SL18-OI-S17-MG3	SL18-OI-S18-FG14	SL18-OI-S18-FG15	SL18-OI-S18-FG16	SL18-OI-S18-MG3	SL18-OI-S18-MG4	SL18-OI-S4-MG2	SL18-OI-S7-FG14	SL18-OI-S7-MG15	SL18-OI-S7-MG2	SL18-OI-S7-MG4	SL18-OI-S9-FG2	SL18-OI-S9-MG2	SL18-PI-S1-FG4	SL18-PI-S1-FG6	SL18-SF-S13-FG14	SL18-SF-S13-FG16	SL18-SF-S13-MG14	SL18-SF-S13-MG15	SL18-SF-S13-SFG4	SL18-SF-S13-SFG5	SL18-SF-S13-SFG6	SL18-SF-S17-FG15	SL18-TI-S1-FG5	SL18-TI-S1-MG11	SL18-TI-S1-MG4	SL18-TI-S2-MG11	SL18-UCONN-S11-FG1	SL18-UCONN-S142-FG1	SL18-UCONN-S142-FG2	SL18-UCONN-S142-FG3	SL18-UCONN-S142-MG1	SL18-UCONN-S142-MG3	SL18-UCONN-S143-FG1	SL18-UCONN-S143-MG1	SL18-UCONN-S143-MG3	SL18-UCONN-S157-FG2	SL18-UCONN-S157-FG3	SL18-UCONN-S157-MG1	SL18-UCONN-S157-MG2	SL18-UCONN-S157-MG3	SL18-UCONN-S158-MG1	SL18-UCONN-S158-MG3	SL18-UCONN-S2-MG1	SL18-UCONN-S2-MG2	SL18-UCONN-S32-FG3	SL18-UCONN-S57-FG1	SL18-UCONN-S57-FG2	SL18-UCONN-S57-FG3	SL18-UCONN-S57-MG1	SL18-UCONN-S5-MG1	SL18-UCONN-S5-MG5	SL18-UCONN-S5-MG6	SL18-UCONN-S73-MG1	SL18-UCONN-S73-MG2	SL18-UCONN-S73-MG3	SL18-UCONN-S78-FG1	SL18-UCONN-S78-MG1	SL18-UCONN-S78-MG2	SL18-UCONN-S78-MG3	SL18-UCONN-S94-FG2	SL18-UCONN-S94-FG3	SL19-UCONN-S10-MG7	SL19-UCONN-S113-FG3	SL19-UCONN-S114-FG4	SL19-UCONN-S119-FG3	SL19-UCONN-S121-FG3	SL19-UCONN-S121-MG2	SL19-UCONN-S139-FG5	SL19-UCONN-S139-MG6	SL19-UCONN-S143-FG2	SL19-UCONN-S143-MG8	SL19-UCONN-S152-FG4	SL19-UCONN-S152-MG5	SL19-UCONN-S156-FG3	SL19-UCONN-S158-FG3	SL19-UCONN-S172-FG1	SL19-UCONN-S172-FG2	SL19-UCONN-S176-FG10	SL19-UCONN-S185-FG3	SL19-UCONN-S201-FG1	SL19-UCONN-S201-FG2	SL19-UCONN-S231-FG3	SL19-UCONN-S23-FG4	SL19-UCONN-S23-MG4	SL19-UCONN-S259-FG2	SL19-UCONN-S25-FG4	SL19-UCONN-S42-FG8	SL19-UCONN-S44-FG1	SL19-UCONN-S56-FG2	SL19-UCONN-S90-FG1	SL19-UCONN-S90-FG1-2	SL19-UCONN-S90-FG2	SL19-UCONN-S90-MG3	SL20-DW-S2-FG2	SL20-GS-S11-FG3	SL20-GS-S13-FG2	SL20-GS-S3-FG2	SL20-MB-S11-FG1	SL20-MB-S11-FG3	SL20-MB-S11-FGOLD1	SL20-MB-S13-FG1	SL20-MB-S1-FG2	SL20-MB-S2-FG3	SL20-MB-S2-FG3-2	SL20-MB-S3-MG4	SL20-MB-S6-MG12	SL20-MB-S6-MGOLD12	SL20-MB-S7-MG8	SL20-PL-S1-FG1	SL20-PL-S1-FG2	SL20-PL-S2-FG3	SL20-PL-S6-FG2
SA18-CB-S10-FG14	1.85238533029916	1.13792447170575	0.944304065447796	0.360822003003884	0.349949982855476	0.288274077564814	0.265557398304713	0.238456830706227	0	-0.0900890843088822	-0.0736359858183155	-0.0377706245005854	-0.140293969944759	0.276253747279988	-0.157227083796819	-0.0173693347671629	-0.113287260702291	-0.106556822509513	-0.00449007686332898	-0.186835937877692	-0.113525791692629	-0.120295742285304	-0.101852723686731	0.0010079807323247	-0.0293191841251674	-0.174698214881077	-0.0835227892927976	-0.0412518508244496	-0.128770696305421	-0.214906244035512	-0.107431212810762	-0.164035326504992	-0.242478732476035	-0.0822776745033722	-0.0890019107098583	-0.129529440791978	0.00300548781096732	0.0496599853621841	0.0702280823166544	-0.106366141009712	-0.149637953722213	-0.0469059954937426	-0.118356941161729	-0.149509527276158	-0.0894022917512024	-0.0423833596637916	0.058241202859607	-0.0803361569219885	-0.0973364142872019	-0.0509405967590557	-0.0205943702417509	-0.0196833754324469	0.0805440410517049	-0.0704605669360162	-0.103738529944742	0.123773567979559	0.721661711459389	-0.0945075169073999	-0.118848655756477	-0.0153610146876142	0	-0.120403631320468	-0.00257735249816783	-0.0906318988759191	-0.0680630920902868	-0.0333556467759251	-0.0564207991762686	-0.0146211887874165	0.0314852588376698	-0.00257430936470389	-0.0240053857444063	-0.00752892290766495	-0.0712767591101948	-0.0192963295940501	-0.078646305042652	-0.11561145701906	-0.0702923562093967	-0.11740820876996	-0.0373585896663995	-0.040080828493199	0.00224325331545747	-0.0095006767990226	-0.083320236835301	-0.0371778988237062	2.61803835151653e-06	4.32777768311916e-06	-0.101043484847307	-0.109993828896413	-0.162119071468169	-0.0789197320355126	-0.117624334746258	-0.0769960041026005	-0.10944028683949	-0.0726657128493133	0.00949761256998737	-0.0805705556968125	0.023297449905498	-0.0754582600766029	-0.00531169169523655	-0.0326779545590106	-0.0783019959454924	-0.0675753812274539	-0.139257575127394	-0.0445293806871889	0.0115849377733891	-0.132158155540252	-0.0154640360292256	-0.0739884620458818	-0.124028510970487	0.000699090440685419	-0.00143187509523756	0.10956040317915	0.22374601847921	0.328791358275959	0.0394179565269119	0.148997014590949	0.0804003445633668	0.0706253248043887	-0.0025708131106614	-0.0193162033370668	0.106979996376077	0.0867811416762766	0.18315940302437	0.148487628708104	0.224627286471005	0.256127402294396	0.0157022379666914	-0.000870705598534507	0.313530084440828	-0.0357769543955125	0.0797445084445629	-0.126367355894394	0.593118557858669	-0.145483080665626	-0.200112449589149	-0.00420739337082244	-0.0209346998818053	-0.0881910649072313	-0.112539732382097	-0.140683684245611	-0.0987832209210482	0.0672648678790983	0.0579959346847675	-0.122338180515052	0.128475908401435	-0.102946737531686	-0.158396727150214	-0.06071859425878	0.00980970144306727	-0.167294239807758	-0.177844476647236	-0.113114450818078	0.0136204803009528	0.138992744588927	-0.0944072036521958	-0.140893852727662	-0.0642479503034069	-0.0764444947217974	0.216609805670432	-0.131772267810557	-0.146790305837785	-0.0912536891904865	-0.204239878072545	0.161088476757974	0.0688802936848734	0.0424787437943468	0.179995623651589	-0.218260366236558	-0.163190516555809	-0.211698019925379	-0.0821962717930885	-0.100161839323761	-0.153369658544668	-0.12431680397252	-0.122512333329029	-0.127690871160903	-0.0736378399202689	-0.111198481011829	0.0599242109701036	0.0821791888492469	0.0814871877221921	0.0418403459939581
SA18-CB-S10-FG15	1.13792447170575	1.79246688353391	0.951092945038007	0.350990279805458	0.338272967213212	0.317277496036554	0.308903631539935	0.267026623766261	0	-0.0601005318326839	-0.0934908620263923	-0.1354728984976	-0.127017573576994	0.302844203135309	-0.124462847668221	-0.0527427568283986	-0.104870154763891	-0.121397602537874	-0.00870814454189249	-0.159156465472218	-0.148160540474459	-0.14194904973365	-0.191738425359296	-0.0552335200067351	-0.0382222516408284	-0.169001006863591	-0.106688323853214	-0.109104967388665	-0.128581046564472	-0.191050359624552	-0.142102677176947	-0.17327992900943	-0.158091836667527	-0.0371289381329033	-0.0511371919062761	-0.0531158803422058	0.00138149060578931	0.00722623159624616	0.0690507337378087	-0.146161923249839	-0.111699810880098	-0.105379384801327	-0.14484794990512	-0.0660484824547548	-0.00474057331363574	0.0211767593172702	0.0863296348294073	-0.0359888289629344	-0.0860937781590563	-0.0460072998978014	-0.0285378462383659	-0.00963786212424043	-0.0168815086930231	-0.021164017884523	-0.157457966151049	0.0965787015922197	0.731857125595875	-0.0910642386609323	-0.0910139365269201	-0.0702839638609122	0	-0.142079019359899	-0.00185975080117622	-0.179137903224924	-0.103852068015066	-0.107007101182623	0.0284082263274898	-0.00167206028558791	0.0104211788429122	-0.0284979103972648	-0.118013518701826	-0.074144275535203	-0.093884494920996	-0.13803393510364	-0.111726994565081	-0.0772536110960534	0.0445736905292449	0.00307624831607258	-0.0256057980314166	-0.0215451362900614	-0.0196951956676956	-0.00500056595181088	-0.0660533688792252	-0.00483402988679657	2.61803835151653e-06	4.32777768311916e-06	-0.0759737109017844	-0.0425608170727958	-0.0930442831315838	-0.0673203714742757	-0.0776286049418132	-0.145457317530782	-0.125111475864484	-0.0738415844811492	0.00220973568002785	-0.0601275747715028	0.0652991043097023	-0.0886367196737515	-0.0263387726277309	-0.0612086125846263	-0.151250271996967	-0.0655705669073105	-0.15794515620589	-0.022999380869735	-0.0175772951424337	-0.135932225954755	-0.0468522225349182	-0.0975202022701474	-0.126320682513151	-0.00312679934308497	-0.00143187509523756	0.0533070062641175	0.274543814000592	0.315983180627251	0.130884594026456	0.234337861044757	0.108639986029087	0.165180861915571	-0.0025708131106614	0.0266897620325838	0.140681434253898	0.109092520926312	0.140552582097121	0.133679301169632	0.142941335656185	0.158889747792426	-0.00351646259984502	-0.000870705598534507	0.254792097584556	-0.00801294393806626	0.0875531847454711	-0.161524080643233	0.593283839680269	-0.110760329112751	-0.164669606344495	0.0165129363065155	0.018498940076505	-0.058129569775745	-0.0685890934938208	-0.136547459983345	-0.0847695346261708	0.0723248706165701	0.12319290938277	-0.21321851405959	0.103539564429848	-0.067376873430019	-0.152336440159117	-0.066527458934129	0.0310184118814871	-0.134813001801931	-0.198899288983766	-0.0641987149222578	0.0649240402264166	0.05422828719784	-0.0524947451282142	-0.0990237588246756	-0.141323616178825	-0.0793669764200353	0.236113336177547	-0.206897068804329	-0.243950139301955	-0.207366928995277	-0.272145615382542	0.0740921825886701	0.080093414815557	-0.0320757510917949	0.216900531824578	-0.179866544405805	-0.167138922647539	-0.175892503556673	-0.048125946751976	-0.0964389677421533	-0.0700752265710509	-0.0400531898169458	-0.15344140548592	-0.0466354878967714	-0.0254333404442444	-0.0938461524477627	0.0744896693418385	0.102203232868399	0.0148192688735113	0.039231580128843
SA18-CB-S10-FG5	0.944304065447796	0.951092945038007	1.63758552102339	0.462414651835168	0.360619835853169	0.298783036270804	0.290364130023121	0.257609880022874	0	-0.096168257899969	-0.0234432099339086	-0.123895030730575	-0.0843947850772748	0.312154661513564	-0.0905779255277957	-0.0225796942033055	-0.10726410876091	-0.111975165382235	-0.00418256058456281	-0.144564317197493	-0.136880837925145	-0.169327521495431	-0.16117060779505	-0.00452666369129973	-0.0447411042364541	-0.138835544421789	-0.0703801267848708	-0.079810729371635	-0.125556760048716	-0.11707480828612	-0.0579580483418176	-0.141353926695538	-0.2062628918018	-0.11622323450725	-0.124162064995989	-0.0987551262800515	-0.000342048732867395	-0.0209677293591257	0.00248180862569478	-0.146749660649475	-0.125963373767027	-0.0350414540034104	-0.118055949987377	-0.108266948685956	-0.000764768157864349	-0.020900716513576	-0.0208425901613638	0.00618491745079668	-0.0526270794222356	-0.0235266101029778	-0.0168441262013969	-0.0182299191415677	-0.00481056934120109	-0.0454324229946443	-0.149445388483667	0.0815666164919364	0.701875919501961	-0.0541038868915834	-0.0314192595498432	-0.0662671824280527	0	-0.109308508727589	-0.00181507113834797	-0.115827210261793	-0.10795123021358	-0.0903197910506006	-0.00237939418150585	-0.0583572300329999	-0.0713365007550801	-0.0366086785746036	-0.0539815051563542	-0.0512881701241728	-0.143725587684712	-0.0967263986349644	-0.0905638350396821	-0.0282395534902886	0.0349441285693189	-0.0539955631398948	-0.0134565014189101	-0.0428611228790176	-0.0204226051887599	-0.00400130833987072	-0.0652653310723676	-0.00397660995803956	2.61803835151653e-06	4.32777768311916e-06	-0.133836239111297	-0.0809299486332376	-0.0526375050969874	-0.0296216944109348	-0.0351360604655825	-0.145289369203434	-0.112065581546609	-0.0565173196840402	0.0119871231866048	-0.0761088294838444	0.0334561703896605	-0.100845234036237	-0.0666772913808867	-0.101954375713639	-0.129432913536065	-0.140570292615358	-0.0668474106034587	-0.0287673100369449	0.0163404344825019	-0.180759129430026	-0.148651044336073	-0.113415375527155	-0.137398707617451	-0.00215881977019704	-0.00143187509523756	0.114105146151728	0.220007089026178	0.254663256055015	0.111014427299517	0.190492758627143	0.0710892306724465	0.101682665873121	-0.00215015617296817	-0.0177025957646199	0.117380020942702	0.1139911076399	0.157818013571329	0.112240425338965	0.149461687348551	0.148110640087658	-0.00117776112225982	-0.000870705598534507	0.199374519641099	0.0350326588516097	0.0471533380140443	-0.120750942268849	0.531984545743895	-0.108680744691397	-0.161108440339779	0.04325493366758	0.0964804461563394	-0.052783807043037	0.00408435958352273	-0.158997195247211	-0.128341843173582	0.0896218519788435	0.103265197398041	-0.18164681592778	0.118211786512959	-0.0726778486751535	-0.101957845880404	-0.0606855736674938	-0.031171535246393	-0.135179080661085	-0.147259085619607	-0.106031915227758	0.0291394611623912	0.0767936936548428	0.0033909148670263	-0.115661814266412	-0.134735290556825	-0.0462034122947462	0.269856695724314	-0.134421204653919	-0.108403347649002	-0.114695840566577	-0.193987082463056	0.114669522403081	0.127719892712628	0.0031209465646691	0.163155651565027	-0.202835435439476	-0.128165990431055	-0.196654872990948	-0.0389703046296891	-0.0627308623792794	-0.0596928174290825	-0.0341867028130826	-0.145964283762066	-0.16969200427851	-0.1009663141324	-0.0791312889086183	0.0592048812460091	0.0830420964555538	0.0185381134963893	0.0394747653461568
SA18-CB-S1-FG2	0.360822003003884	0.350990279805458	0.462414651835168	1.74864672106595	0.319084791346201	0.34004615056139	0.324204069710127	0.313148123718338	0	-0.0787969496183813	-0.163983417389903	-0.223259926164391	-0.0924930368782474	0.293448152271126	-0.12878244786797	-0.0957492379099909	-0.0936092124577355	-0.0801974137197144	-0.00139016851766252	-0.0638721744639089	-0.181694865172555	-0.11400848451374	-0.135120255646776	-0.163573608142693	-0.0387775528992837	-0.155859839238835	-0.156899826834999	-0.204548282779269	-0.162460698959969	-0.12089337990152	-0.0793791329781685	-0.148696938466219	-0.151586879584589	-0.153310207655247	-0.154882205938499	-0.0727224391443559	-0.00310186560605161	-0.0587920084939007	-0.0925961490492861	-0.0846429605514049	-0.179164328436688	-0.0987086130462474	-0.113806579141267	-0.077190622198918	0.0445326946103971	0.0295857903698898	-0.0109891633424407	0.00939142651122639	-0.0519311349651441	-0.0242380709220942	-0.0320439567191465	-0.121689797980855	0.00772859311502602	-0.0797333567768401	-0.0368036736331861	0.0801870238616073	0.304865711665654	0.0230583800522303	0.0264367092079403	-0.0645041156064433	0	-0.0634634508334708	-0.00250250988244383	-0.0284498587328546	-0.0840437908295706	-0.0528100599259154	-0.0181116455196798	0.0175722437586032	-0.0610738184822385	-0.0557682030096412	-0.0459975688597928	-0.0681917572902653	-0.114265881886432	-0.0996146558016285	-0.0866958661994996	-0.0968056906938296	-0.033620840565132	0.0120178865947936	0.016952865809896	-0.0857656546861702	0.0325109986685331	-0.00870025218928024	-0.148899098798191	-0.0455722440953261	2.61803835151653e-06	4.32777768311916e-06	-0.130477731238199	-0.106488849341011	-0.0833895199276723	-0.012018221732963	-0.0879878487940275	-0.106174006575479	-0.088211880574512	-0.106396275126378	0.00601898820083328	-0.111489904552703	0.0153356247121498	-0.0771356944687086	-0.0986033098386445	-0.017422013791344	-0.041451195189859	-0.0898577106596275	-0.123618589272098	-0.0194679258667044	0.0383570696223642	-0.0844757773548977	-0.046580581164383	-0.0985104214993513	-0.111866296409837	0.0092708893737346	-0.00143187509523756	0.501209834487646	0.045402979123861	0.0609191378213231	0.103137617836798	0.159756571089451	0.107631633727737	0.0929903233929551	-0.00125935324608838	0.00952724560251665	0.0493461092834691	0.0528207930345129	0.671965533278323	0.62428721373517	0.650834441212826	0.118344712889573	0.00948533840586774	0.000449902242223643	0.172899310329512	0.154046991137004	0.131868813863283	-0.0886114785181196	0.24383249307212	-0.107262033667596	-0.0960839056317358	0.015335299114366	0.0433636316810865	-0.0592732028560716	-0.010942633760653	-0.211069308428145	-0.12596820809152	0.0563009107042932	0.126110947232423	-0.119266126808198	0.484757887232128	-0.111163222207259	-0.110947587812935	-0.146530999412688	-0.126462540243719	-0.141308608924532	-0.198893983327458	-0.123958113680184	-0.00278207161606417	0.076834730902334	-0.151058008298345	-0.0756149508933149	-0.117652641027349	-0.0152601089976923	0.169242920394649	-0.114702185547832	-0.0581374304965728	-0.144535801263915	-0.127915205620673	0.0530209593308809	0.151497345631734	0.0750387105968862	0.153988149027122	-0.0163823203578999	-0.0289003900210262	-0.0280344297779005	-0.0473815063538655	-0.0775529810841121	-0.111892420612585	-0.0870191511426789	-0.16069190782612	-0.172944639282533	-0.114417698570473	-0.0755461505049664	0.0170772167913607	0.016244924440292	0.0289614942599513	0.0821498538081183
SA18-CB-S4-FG1	0.349949982855476	0.338272967213212	0.360619835853169	0.319084791346201	1.67365910957888	0.433187150523172	0.317847475062031	0.393394312384677	0	-0.14514442327319	-0.0552680230596756	-0.0988393475017892	-0.159355094916391	0.394945036969367	-0.247200637140953	-0.128458894174688	-0.110913587648275	-0.160657455495212	-0.00406181973177556	-0.130245326223757	-0.206253597180829	-0.127932416133464	-0.132669112965952	-0.135719298131852	-0.0223260233364455	-0.0782616855872134	-0.0560471724229125	-0.160372451300763	-0.0740048903989307	-0.176843431196994	-0.0845748781218346	-0.181098527225049	-0.1455786228524	-0.0688933408419492	-0.0924033403740444	-0.107068462901003	-0.0018230356611046	0.0311830843798523	-0.0608216783752854	-0.125219685456523	-0.0395253391145749	-0.107105951737954	-0.113238773329259	-0.0726838699001702	-0.0486459190183617	0.0443042022955342	0.0369749229187837	-0.0597319356725986	-0.0179134936703096	0.00758426141959054	-0.0358753679369536	-0.0126617455540504	-0.0491465336376635	-0.0435819106728956	-0.114877859537448	0.0521083547720328	0.202010733399052	-0.0167750129972033	-0.0973292366583759	-0.133307807220996	0	-0.185990422417031	-0.0022963378215261	-0.166921121099723	-0.135147436417368	-0.0727061009721469	-0.00619761024758084	-0.0546249066428634	-0.0782345702917632	-0.000955489644948618	-0.0175291906858008	-0.0414506966164724	-0.0125757414094515	0.0245481434503006	-0.0197780928466561	-0.0733348619649735	-0.0189450420919444	-0.0167228134813196	-0.08030697810192	-0.0872519695199189	-0.0939901402977752	0.000412412153156169	-0.12503054164205	-0.111502403687501	2.61803835151653e-06	4.32777768311916e-06	-0.101446106255552	-0.151218488074198	-0.0833141149339242	-0.0561388431688192	-0.108820002451237	-0.171651324551261	-0.0848836573554449	-0.0436517800734093	-0.000609355343345276	-0.0466315177839759	0.116260069439766	-0.141931391926147	-0.150771078558859	-0.163401026231362	-0.118440856145228	-0.130550567164858	-0.129625290205815	-0.0365338079905021	-0.0171846613926856	-0.118669647980563	-0.0502882723564657	-0.082183686169779	-0.0514569908981559	-0.00430994928340787	-0.00146606181779295	0.147813591203162	0.0207762787222766	0.153742667402888	0.130643656587675	0.455115012332769	0.553286198523442	0.460608586070845	-0.000418039370701914	0.051088851783042	0.156251840964915	0.117908573027783	0.0988403799867774	0.050747915094589	0.129526754333088	0.408635097148871	-0.00167639966973377	0.000449902242223643	0.522009332795324	0.226392095478589	0.138753895136973	-0.123897456151249	0.114733487824446	-0.136649136773332	-0.127823183154881	0.0708277040814059	0.0508005944992698	-0.0305020094061685	-0.117232416309154	-0.194631447003258	-0.132958456466968	0.22499300831863	0.217309846379126	-0.151731761288382	0.18672918833983	0.00553788938777157	-0.0853280885789735	-0.142137695030978	0.0929886381833152	-0.113102904109774	-0.124067268416568	-0.133121268356425	0.266113677252234	0.447003909688911	-0.0902043005423607	-0.101429716207985	-0.166751994699721	-0.041416684898185	0.378271978560862	-0.148089408950123	-0.162843691971306	-0.0723036220079549	-0.12552745201379	0.0849868151398788	0.108838713779627	0.0368014370644377	0.168038097225485	-0.173887951044612	-0.122101520828996	-0.165311829014837	-0.116711795257011	-0.185345762293155	-0.126816752824266	-0.104553517613439	-0.120579706831383	-0.110961125841266	-0.057329240625718	-0.0259414629136887	0.0586254295773278	0.0165858690742675	0.0129693356594562	0.0594129880671359
SA18-CB-S7-MG3	0.288274077564814	0.317277496036554	0.298783036270804	0.34004615056139	0.433187150523172	1.67247395287847	1.22755005134566	1.36404848183264	0	-0.258877494955268	-0.215817550205102	-0.148958627461743	-0.226195505442802	1.3135622788542	-0.206649641858663	-0.116829901509272	-0.140025756453057	-0.1980289082198	-0.00316536480419215	-0.127315546406753	-0.251755807671651	-0.23307695469515	-0.224910579223174	-0.13156127379921	-0.0426372983694504	-0.174973038513629	-0.0861036297480793	-0.137000825514802	-0.179156106005058	-0.150538982495369	-0.0762321038330994	-0.162281219634005	-0.174792822870107	-0.184557605817698	-0.193609558302392	-0.147930730045149	0.00218348533508784	-0.0420507500700626	-0.055631660866854	-0.106776577016406	-0.132109020016335	-0.096846960379227	-0.0638060923799959	-0.131472832262553	-0.0045800263750809	-0.0641615837083307	-0.00477547958895809	-0.0563320958951641	-0.0771756747142739	-0.0297900653319376	-0.0992694251733328	-0.00816932577300298	-0.044020041216658	-0.135891290514285	-0.163793932891389	0.0108512944389801	0.280251492592209	-0.0889266010868897	-0.142273314531545	-0.216472961919834	0	-0.23496887072631	-0.00356939648391741	-0.194486582400838	-0.19346165626333	-0.161063512392441	-0.062128358745882	-0.050772861129188	-0.149825523868657	-0.042731016141301	-0.00988630712294142	-0.0504595156333342	-0.0572857622265898	-0.00352590594895253	-0.024825550239509	-0.103430009806285	-0.0605603973277907	-0.0686054488022509	-0.0286055386731827	-0.123779397647014	0.00784286958988604	-0.0237104340685831	-0.183796033894126	-0.106083196589001	2.61803835151653e-06	4.32777768311916e-06	-0.0597383256239093	-0.0597526124109282	-0.0704449113390738	-0.0962664046135226	-0.0968317391505144	-0.132218510755881	-0.13894926424764	-0.0401519616729016	-0.00157066324963268	-0.093377140637306	0.687938647233845	-0.159693913597673	-0.125140258525412	-0.122905012280421	-0.163378946988005	-0.134687126245057	-0.176664792514825	-0.0214946277717295	-0.0345653511137151	-0.0960591783759615	-0.000369601007177403	-0.0944147933344867	-0.127383697387606	-0.0061284374305024	-0.00143187509523756	0.145241100074149	0.028071893875759	0.147019857903531	0.38050941652134	0.231143692300003	0.154064985074862	0.184228556822561	-0.000418039370701914	0.390223329426546	0.682809263780218	0.682621307200314	0.151820063386499	0.129096668099285	0.0663517055750859	0.17739199610907	0.00253139667752715	-0.000870705598534507	0.255905451494471	0.232648686473829	0.371317060215102	-0.20421351017888	0.106195931161586	-0.207906015856502	-0.0856048279309851	0.178360260022356	0.211625521152241	-0.081539973847631	-0.0923088226316075	-0.208641862720084	-0.165891466366875	0.354811168428562	0.497351463152655	-0.208998123165186	0.125100599883641	-0.0570933994728314	-0.125747005610451	-0.113193682154078	0.00999030849754474	-0.157431878651703	-0.178309775435344	-0.142401777389416	0.0986839610045	0.186714481072157	-0.14465705311958	-0.1443024702541	-0.19941084585652	-0.00619609400118311	0.412558006011671	-0.201658696074268	-0.145688456506515	-0.166903451030111	-0.230837579544126	-0.00624198763247823	0.0331943823373344	0.0102716419624104	0.0710230995177713	-0.18976086883996	-0.21413860608292	-0.175015359838411	-0.124346346267987	-0.125947441907077	-0.224156679455501	-0.200702478040373	-0.192207239892483	-0.148801450295513	-0.113756996958013	-0.0758929452467458	0.0705028592387588	0.0502034036995226	0.0583618147316252	-0.122539863466226
